scope,eof,version,term,loading
decay,6,before,Ae,0.2008082
decay,6,after,Ae,0.19321868
decay,6,before,Kz,-0.086637373
decay,6,after,Kz,-0.12827792
decay,6,before,Ke,0.27537771
decay,6,after,Ke,0.15101178
decay,6,before,Cz,-0.32315668
decay,6,after,Cz,-0.23883319
decay,6,before,Ca,0.04179246
decay,6,after,Ca,0.070306538
decay,6,before,Ck,0.033981125
decay,6,after,Ck,-0.059672087
decay,6,before,Ce,0.053400707
decay,6,after,Ce,-0.024981611
decay,6,before,BAz,-0.21070297
decay,6,after,BAz,-0.21602649
decay,6,before,BAe,0.11076579
decay,6,after,BAe,0.22033668
decay,6,before,BKz,0.030505852
decay,6,after,BKz,-0.08872791
decay,6,before,BKe,0.25395634
decay,6,after,BKe,0.12196101
decay,6,before,BΦZ,-0.2664787
decay,6,after,BΦZ,0.16714478
decay,6,before,BΦE,-0.23502502
decay,6,after,BΦE,0.097089595
decay,6,before,Gz,-0.14869291
decay,6,after,Gz,-0.16811625
decay,6,before,Ge,0.12100789
decay,6,after,Ge,-0.094103399
decay,6,before,∂Az/∂t (finite diff.),0.41881026
decay,6,after,∂Az/∂t (finite diff.),0.01504352
decay,6,before,∂Ae/∂t (finite diff.),0.51467359
decay,6,after,∂Ae/∂t (finite diff.),0.70200661
decay,6,before,∂Kz/∂t (finite diff.),0.42506462
decay,6,after,∂Kz/∂t (finite diff.),0.21097958
decay,6,before,∂Ke/∂t (finite diff.),0.36723041
decay,6,after,∂Ke/∂t (finite diff.),0.55058862
decay,6,before,RGz,0.27481518
decay,6,after,RGz,0.18562237
decay,6,before,RKz,0.13473348
decay,6,after,RKz,0.1730959
decay,6,before,RGe,0.096855448
decay,6,after,RGe,-0.13359289
decay,6,before,RKe,-0.121101
decay,6,after,RKe,-0.011603147
decay,7,before,Az,0.24563324
decay,7,after,Az,0.22835324
decay,7,before,Ae,0.41172137
decay,7,after,Ae,0.20348891
decay,7,before,Kz,0.3547625
decay,7,after,Kz,0.30767913
decay,7,before,Ke,0.21746986
decay,7,after,Ke,0.047162286
decay,7,before,Cz,0.013035331
decay,7,after,Cz,-0.34286428
decay,7,before,Ca,0.0067235707
decay,7,after,Ca,0.17194396
decay,7,before,Ck,-0.29851964
decay,7,after,Ck,-0.27655564
decay,7,before,Ce,0.018521426
decay,7,after,Ce,-0.015344935
decay,7,before,BAz,-0.18018496
decay,7,after,BAz,-0.057673654
decay,7,before,BAe,0.42257294
decay,7,after,BAe,0.12250191
decay,7,before,BKz,0.19047114
decay,7,after,BKz,0.22653847
decay,7,before,BKe,-0.33394995
decay,7,after,BKe,-0.2578212
decay,7,before,BΦZ,0.1865879
decay,7,after,BΦZ,-0.075773863
decay,7,before,BΦE,0.15191507
decay,7,after,BΦE,-0.16374465
decay,7,before,Gz,-0.0064989706
decay,7,after,Gz,-0.55042882
decay,7,before,Ge,-0.023028344
decay,7,after,Ge,-0.30998115
decay,7,before,∂Az/∂t (finite diff.),-0.13302705
decay,7,after,∂Az/∂t (finite diff.),-0.309946
decay,7,before,∂Ae/∂t (finite diff.),0.11304872
decay,7,after,∂Ae/∂t (finite diff.),-0.099669171
decay,7,before,∂Kz/∂t (finite diff.),-0.24445211
decay,7,after,∂Kz/∂t (finite diff.),-0.35262869
decay,7,before,∂Ke/∂t (finite diff.),0.30670019
decay,7,after,∂Ke/∂t (finite diff.),-0.057615204
decay,7,before,RGz,0.13625568
decay,7,after,RGz,-0.23012594
decay,7,before,RKz,-0.15189872
decay,7,after,RKz,-0.17849929
decay,7,before,RGe,-0.30358473
decay,7,after,RGe,-0.53683707
decay,7,before,RKe,0.067773765
decay,7,after,RKe,-0.076458898
decay,8,before,Az,-0.040669898
decay,8,after,Az,0.012920657
decay,8,before,Ae,-0.25784316
decay,8,after,Ae,-0.29095466
decay,8,before,Kz,-0.074731471
decay,8,after,Kz,0.086260633
decay,8,before,Ke,-0.42517848
decay,8,after,Ke,-0.4236266
decay,8,before,Cz,-0.095980099
decay,8,after,Cz,0.0041473325
decay,8,before,Ca,0.064780342
decay,8,after,Ca,0.041426457
decay,8,before,Ck,-0.00081423026
decay,8,after,Ck,0.0460258
decay,8,before,Ce,-0.11641978
decay,8,after,Ce,-0.011097638
decay,8,before,BAz,-0.11442354
decay,8,after,BAz,-0.20796545
decay,8,before,BAe,-0.0059471558
decay,8,after,BAe,-0.040367034
decay,8,before,BKz,-0.21691911
decay,8,after,BKz,-0.34742205
decay,8,before,BKe,0.052651716
decay,8,after,BKe,0.32803392
decay,8,before,BΦZ,0.32445381
decay,8,after,BΦZ,0.15398439
decay,8,before,BΦE,0.36523694
decay,8,after,BΦE,-0.19836136
decay,8,before,Gz,-0.066133181
decay,8,after,Gz,0.14581516
decay,8,before,Ge,-0.19243771
decay,8,after,Ge,-0.11058361
decay,8,before,∂Az/∂t (finite diff.),-0.2571497
decay,8,after,∂Az/∂t (finite diff.),-0.40832964
decay,8,before,∂Ae/∂t (finite diff.),0.49857122
decay,8,after,∂Ae/∂t (finite diff.),0.0090166508
decay,8,before,∂Kz/∂t (finite diff.),0.022654959
decay,8,after,∂Kz/∂t (finite diff.),-0.35409132
decay,8,before,∂Ke/∂t (finite diff.),0.35966498
decay,8,after,∂Ke/∂t (finite diff.),0.11286139
decay,8,before,RGz,-0.059666093
decay,8,after,RGz,0.07168426
decay,8,before,RKz,0.18608542
decay,8,after,RKz,0.14709854
decay,8,before,RGe,0.027472536
decay,8,after,RGe,-0.030296916
decay,8,before,RKe,0.1056158
decay,8,after,RKe,-0.26704032
