track_id,version,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,sign,dominant_eof
20120235,before,2.2134168,-3.24895,-1.3328549,1.6629203,2.2949459,0.75327713,-1.8874139,-0.024375736,negative,2
20120246,before,-0.98603668,0.26181352,-1.5081588,0.17003421,0.52789657,-0.11868844,0.63883546,0.29505679,negative,3
20120289,before,-1.4756117,-0.65944683,0.04598479,-0.51168717,-0.21669884,-0.3086142,0.1032212,-0.088395672,negative,1
20120317,before,-1.4956437,-0.040416863,0.092067867,-0.63673589,-0.49460724,-0.15756361,-1.1922634,0.05719834,negative,1
20120383,before,0.47133337,3.2894873,-2.2622647,1.9358417,1.7967923,-1.2997628,0.55471239,1.8820444,negative,3
20120441,before,0.29133327,-1.8467128,1.3605862,0.38199779,1.3835083,-0.39199684,0.79057626,0.011873132,negative,2
20120541,before,0.71361487,-1.5370122,0.73213072,0.32350138,0.25092866,-0.93327826,-0.83677481,-0.16922629,negative,2
20120553,before,-1.458824,-3.6446664,-2.3956317,4.6002545,-0.5741255,0.33606366,0.80761204,0.33139949,negative,2
20120557,before,-1.3137212,-1.7197944,0.55282732,1.9075209,-0.97656593,-0.11602915,0.33972644,-0.16766284,negative,2
20120567,before,-0.31546937,-1.5723275,1.0665461,1.6405891,-0.58976524,0.43102223,-1.150664,-0.86046894,negative,2
20120595,before,3.2805874,-2.6305245,-0.92483855,0.12710671,-0.35336015,-0.37796455,-1.3947511,1.7630785,negative,2
20120611,before,-0.51431721,-1.1865825,-1.0656258,-1.5626008,0.45251189,-0.70174099,2.484446,1.9799399,negative,4
20120612,before,-0.015454706,-0.22448886,-1.2676697,-0.077527087,-0.083070188,-0.52129896,0.089028213,0.079009321,negative,3
20120642,before,-1.3131961,-0.75388438,-0.11912833,1.0491861,0.5907529,-0.033312109,0.11393843,1.9123136,negative,1
20120675,before,3.0692612,0.80367128,-1.135751,0.32065179,0.7850257,1.3720387,0.33126756,1.6868877,negative,3
20120693,before,-2.4684025,-2.0269504,-1.7276713,0.87933228,-1.2204743,0.55770721,2.4939174,-0.31782437,negative,1
20120705,before,0.49791978,-1.9916734,0.239703,-0.21842669,-1.9807363,1.1731682,-0.47980173,1.5129637,negative,2
20120781,before,-1.2973394,-0.33196377,-0.6033898,0.14250266,0.24423313,0.57209518,-0.17377538,-0.0056701321,negative,1
20120789,before,2.2695573,-1.9938242,-2.7548066,0.39719624,-1.0919827,0.71963933,1.6286954,0.55151493,negative,3
20120804,before,-1.2042283,-1.0093429,0.032197832,-0.22305814,-0.51769851,-0.075017887,-0.32340325,-0.31625628,negative,1
20120830,before,-1.6741946,-0.39092015,-1.4990556,1.306395,-0.039024519,0.4219561,1.3030917,1.533397,negative,1
20120853,before,0.35256265,0.30263414,-0.12819469,-1.2729197,-0.28493875,-0.85492299,-0.45172871,-0.17296958,negative,4
20120886,before,-0.7667945,0.11141658,-0.41601916,-1.1649636,1.7501274,2.0756979,1.0842396,0.24672676,negative,4
20120890,before,-0.26435524,0.15645981,0.0055870637,-1.2236963,1.100272,1.473099,-0.022698801,-0.035725657,negative,4
20120921,before,-1.0569829,0.06873021,-0.50719353,0.0058807081,0.26271857,-0.16988904,-0.74000062,-0.36323761,negative,1
20120951,before,-1.1904976,-0.45893524,-0.58869826,-0.0024819232,0.21621564,0.60092304,-0.33847432,0.037698894,negative,1
20120970,before,-1.3352141,-0.30961716,-0.58128634,0.37548154,0.27366329,-0.068493316,0.8281492,-0.62117422,negative,1
20120992,before,-1.0617613,-0.40612327,0.20295871,-0.54409854,0.26904784,-0.38367988,0.012046374,1.1118504,negative,1
20121002,before,-0.58259234,-1.9743827,0.0063863617,1.0555508,0.42967475,-0.97083934,1.0121268,1.7271817,negative,2
20121049,before,-1.2192822,-0.11634767,-0.69176113,-1.1861711,0.67663323,1.1293392,0.15006543,0.14082624,negative,1
20121086,before,-1.1227107,-0.675618,-0.21503866,-0.55842721,-0.32591664,-0.32071212,-0.53329076,-0.80898271,negative,1
20121119,before,-0.90267938,0.39352491,-0.12669078,-1.10257,0.66596177,-0.35692098,-0.41679561,-0.70131306,negative,4
20121141,before,0.15806478,-0.20541658,-1.1388853,0.69713198,-0.34166135,0.29849664,-0.082501781,0.20192052,negative,3
20130016,before,0.80921429,-1.5724932,0.13798819,0.85103134,-0.34897269,1.8415859,-1.3214553,0.0065756409,negative,2
20130018,before,-0.31989319,0.22095847,-0.16673741,-1.2746822,0.98598131,-0.38164251,-0.044156933,-0.98389276,negative,4
20130020,before,0.31711125,-1.2253201,-0.77797976,-0.16476005,-0.22859989,-1.0395323,0.795606,1.0014607,negative,2
20130022,before,0.51878783,-0.5659796,-1.0420931,-1.601929,1.6709015,0.25977413,1.0056447,-0.51306379,negative,4
20130028,before,0.23143767,-0.67096717,-0.18329115,-1.8755122,0.16477186,0.088831072,-0.56315941,-0.48075181,negative,4
20130047,before,-0.019450708,0.33373678,-0.046001713,-1.4343174,1.1591785,-0.8142216,-0.32754758,-1.1010875,negative,4
20130051,before,0.47734344,-0.2378441,-0.61758897,-1.4878783,1.3209772,0.37274528,-0.92290761,-0.49686877,negative,4
20130057,before,-1.3287455,0.75458053,-0.42807911,1.2997047,0.13902195,-0.55222194,1.0034806,1.2963734,negative,1
20130073,before,-1.30776,-0.071010295,-0.40143168,-0.95343293,0.33854783,0.12265005,-0.34788443,-0.66703533,negative,1
20130088,before,0.60865051,-0.88792725,-0.38020442,-1.3668561,0.51475023,-0.10509073,0.58506429,0.26380139,negative,4
20130101,before,-1.5587527,-0.74379759,-2.0930641,1.1803345,0.17902821,1.3542568,1.4641417,1.5257708,negative,3
20130117,before,-1.0741689,0.11008868,-0.00019876933,-1.028072,0.55723781,-0.061079262,-0.80915303,-0.84520607,negative,1
20130123,before,-0.54903025,-1.1590052,-0.3238072,0.080527303,0.11649903,-0.41108681,0.63963012,0.6081916,negative,2
20130138,before,-0.57328194,1.539826,-1.1420677,0.27341373,-0.63825073,0.65403638,1.3808662,0.35430617,negative,3
20130162,before,0.58803225,-1.4787704,-0.49543812,-0.17320505,-0.94816319,0.71518575,0.055679009,-1.0145945,negative,2
20130286,before,-1.3313227,0.45220616,-0.22121335,0.017411594,-0.35233296,-0.9192398,0.65195974,0.075374085,negative,1
20130297,before,0.54680842,-1.2344522,0.9831823,-1.2565834,1.0387939,0.21799139,2.9973389,0.5616819,negative,4
20130301,before,-0.43843276,-0.15264449,0.899958,-1.7192578,2.6857627,0.71434398,0.28370177,1.0425418,negative,4
20130332,before,0.6116408,-1.7362681,-1.6539211,2.2779516,-0.16880035,-0.616031,-1.4005205,0.54226663,negative,2
20130340,before,0.43795142,-1.356539,-1.1459173,-1.3200545,0.89005071,-1.0665545,1.0089455,2.0025409,negative,2
20130384,before,1.3526067,-0.33246251,-2.2392311,-3.5464049,-1.8428646,0.94553414,5.2875591,0.39323637,negative,4
20130387,before,1.1741784,-1.4949711,-0.65354338,-0.43320951,-0.65562014,-0.72437386,-1.2213773,2.1471209,negative,2
20130393,before,-0.84145109,-1.8034858,-1.4864226,1.7332566,-0.22130587,0.326572,0.24341208,0.5178873,negative,2
20130441,before,-1.1673172,0.086494419,-0.40953285,1.2625152,-0.6046249,-0.93910198,0.28467684,-0.24058904,negative,1
20130461,before,-1.1267935,-0.098350352,0.021260163,-0.25026406,-0.13346045,0.05118261,-0.25421384,-0.40912156,negative,1
20130470,before,1.8403929,-2.3556691,1.5524852,-0.71899051,2.3554055,-1.0751278,0.35392456,1.9693468,negative,2
20130501,before,-0.36825757,-2.2341125,0.58040438,0.79882698,1.0107942,-1.4840556,0.53326238,3.0094669,negative,2
20130529,before,2.4140216,-1.1212428,-1.7575705,0.79233448,1.5902362,0.85491799,-1.282026,-0.16993817,negative,3
20130536,before,1.8695078,-2.0947647,1.4765533,0.23760171,-0.2085979,0.90947342,0.19737877,2.8331493,negative,2
20130544,before,-2.7211474,-2.5996436,3.4329592,1.4062551,3.599636,-1.5111038,3.9435582,8.2067822,negative,1
20130550,before,2.8028622,-2.3452783,-1.0310985,-0.58504383,1.6856559,-1.3953842,1.0143345,0.79792184,negative,2
20130597,before,-0.65954522,1.6281374,-1.2556163,0.36051295,1.0109427,-0.068795895,-0.19731445,1.2612643,negative,3
20130658,before,-0.87713246,-0.8855849,-1.2600428,-1.290417,-0.086823819,-0.45541859,1.5024316,-1.0197217,negative,4
20130666,before,0.80699107,-1.8498016,0.060468525,-0.5161567,-0.91132655,-1.4554304,-0.45960822,0.52007279,negative,2
20130667,before,-0.22150761,-2.0420407,2.0622339,2.3283677,-0.44253824,1.5803081,-0.68403089,-0.61355273,negative,2
20130729,before,0.86132146,2.129443,-2.4557176,1.151684,2.1446553,1.0486316,0.47541076,0.29827214,negative,3
20130746,before,1.9645002,0.39831742,-1.7923664,-1.0825117,-1.3422314,-0.39323332,0.34117818,2.8032417,negative,3
20130776,before,0.58694097,3.1849605,-1.2748564,-1.9072984,1.2823001,1.6544348,1.381143,1.7054917,negative,4
20130783,before,-2.006799,-1.692974,-0.81217387,2.0249032,-1.2636626,0.42583325,1.3897665,0.63333504,negative,1
20130790,before,0.21421427,1.5932292,-1.3181346,-0.013087615,-0.59531523,-1.284735,0.78987997,-0.14868821,negative,3
20130807,before,-1.0526835,0.19090452,-0.85212422,0.2467214,0.33983983,0.20562067,-0.24771619,-0.14996855,negative,1
20130902,before,-1.3585394,-0.17487758,0.14917756,-0.07603794,0.077789464,-0.1938719,0.52543756,-0.033617554,negative,1
20130909,before,-1.129577,-0.21666232,0.3289487,1.1784421,-0.23873278,0.35666396,0.34015396,0.59308248,negative,1
20130933,before,-0.030767177,0.25827365,0.1291571,-1.4464007,0.93689148,-0.75797164,-0.34468489,-0.44413693,negative,4
20130957,before,2.4695942,-1.6032929,-0.64525407,-0.86756753,1.2515499,0.10472225,3.7521474,-0.0074646981,negative,2
20130966,before,0.25337929,-1.3205441,-0.067763109,-0.91973422,0.54359401,-1.0581936,0.48040107,0.93083673,negative,2
20130977,before,-0.33460145,-0.42623653,-0.27787917,-1.196536,-0.42911465,0.16146517,0.78208849,1.2918563,negative,4
20131000,before,-0.49849646,-0.95555364,-1.3583551,0.62878358,-0.39403086,0.18331234,0.25807786,-0.10902364,negative,3
20131001,before,-0.58766846,-1.2991202,1.0997769,1.1207704,0.32178673,-0.31003138,1.1539634,0.68517124,negative,2
20131002,before,-1.2400297,-0.020141816,-0.72753486,-0.50549851,0.068479356,0.13578626,-0.32045385,-0.42829457,negative,1
20131021,before,-1.0377845,-0.019376733,-0.46455614,-1.1182957,0.36017255,-0.61832766,-0.92413245,-0.7483977,negative,4
20131031,before,2.8872965,-1.6502625,-1.7482348,-1.5357097,-0.54248937,1.5455821,0.73650718,1.2991839,negative,3
20131043,before,0.9132893,0.43232088,0.21721924,-1.3403729,-0.56258102,0.85255224,0.15823313,-0.65834616,negative,4
20131050,before,-1.1217385,-0.62157544,0.061263745,-0.32479551,-0.1874408,0.98992403,-0.71984102,-0.74143853,negative,1
20131052,before,-1.0594797,-0.6693011,-0.69361384,-0.2851205,0.15301401,-0.16597835,0.11238046,-0.10903733,negative,1
20131072,before,0.99572084,-1.7137663,-1.0824676,1.0287575,-0.96669775,-0.48772282,1.040327,-0.89262874,negative,2
20131086,before,0.61078371,-1.1699643,-0.17945329,-1.0445555,0.054645582,0.40247926,-0.22604869,1.354381,negative,2
20131096,before,0.91012749,-1.4330678,0.35023975,-0.089724942,1.4747429,2.1189186,-0.58352687,0.29852019,negative,2
20131105,before,-0.33893874,0.5432672,-1.856741,-0.089032367,1.1699627,1.5448388,-0.0063080991,-0.18534348,negative,3
20131146,before,-1.1051831,-0.8638399,-0.32319793,0.12976041,0.23056969,1.2293233,-0.88688465,-1.0223211,negative,1
20131158,before,-0.43121823,2.3210211,-1.1471659,1.9790894,0.53499548,-0.38756134,0.1311516,0.71332316,negative,3
20131163,before,-1.0642853,1.4381915,-1.6283391,0.57867907,0.79769705,0.2744944,0.69797791,0.76818234,negative,3
20140006,before,0.29357927,0.33393953,-0.87218118,-1.7252685,-0.66142808,0.1595054,0.6515875,-0.52713898,negative,4
20140041,before,-1.129582,-0.017067307,-0.25443809,0.26275072,0.030506103,-0.22931289,0.33957498,-0.33429818,negative,1
20140044,before,-1.0717533,0.28019992,0.098334091,0.72984887,0.273879,-0.86974406,0.35361744,0.93802879,negative,1
20140052,before,-0.056526177,-0.36393223,-1.5600855,1.9983586,0.1878585,-0.059031274,0.79320516,1.0879059,negative,3
20140110,before,-0.37494881,1.1351269,-1.0490228,0.23115704,0.75778428,0.74976507,-1.0353836,1.2003199,negative,3
20140174,before,-0.25363744,-0.88424201,-0.10458529,-1.331399,0.96468908,-0.54503395,-0.030214833,-0.50976186,negative,4
20140243,before,-0.99529859,-0.089792587,0.13468478,-1.122008,0.34726426,-0.27883135,-0.87565091,-0.69095845,negative,4
20140300,before,-1.5058188,-0.77450078,-0.48417421,-0.4343249,-0.016529918,-0.37882807,0.38408012,0.23026738,negative,1
20140363,before,-0.94337229,0.63521381,-0.83378424,-1.225987,1.6711054,3.2272172,-0.12991353,1.037932,negative,4
20140368,before,-0.016789986,-2.0621819,0.25268556,0.22909126,0.05058024,0.40872451,-1.744723,-0.65567217,negative,2
20140374,before,-1.8043983,-0.2648184,-0.80906254,0.033097478,0.52792166,0.50949034,1.7052592,0.57048482,negative,1
20140385,before,0.93904778,0.32670089,-1.2019386,-0.89229568,-0.16857316,0.66457847,0.45607433,0.66290298,negative,3
20140404,before,0.65448476,0.68838528,-1.6794743,0.11727966,0.96983506,-0.66344672,-0.25347291,-0.57672381,negative,3
20140421,before,-0.32774333,0.73977134,-2.0677535,1.6921624,0.60266234,0.15550752,0.6352744,1.1915165,negative,3
20140477,before,1.7445622,-1.8947645,-0.47485726,-1.9833517,1.6182192,-0.76255094,0.15577097,-1.8015996,negative,4
20140508,before,-1.0846362,0.071243705,-0.28725971,-0.11826001,0.49185587,0.52886053,-0.4584854,-0.44047531,negative,1
20140525,before,-1.2887772,-0.85121935,-1.1678703,-0.35673194,-0.043871478,-0.35017462,0.34521605,0.51756078,negative,1
20140592,before,-0.084296059,1.0209724,-2.7102362,0.78809278,-0.47030174,-1.357683,2.7020492,2.341121,negative,3
20140607,before,-0.88375185,-1.3335289,0.18614717,-0.024493311,-0.59889884,-0.13064035,-0.57487973,0.34170481,negative,2
20140615,before,0.80008167,0.61017986,1.662965,-1.2573239,-0.83124204,0.76787221,0.89201257,-0.41222813,negative,4
20140711,before,0.67368338,-0.69148912,-0.58979163,-1.3586709,0.85786494,-1.009587,0.38920731,1.1552232,negative,4
20140726,before,-1.1145509,0.02174768,-0.43487418,-0.90839921,-0.064999104,0.35597959,-0.059832718,-0.45374415,negative,1
20140731,before,-0.74124595,-1.857995,-0.47762732,1.387532,-0.047121489,0.30028642,-0.10904469,-0.12232735,negative,2
20140759,before,-0.28910175,-0.072026878,-1.3669407,0.4983324,-0.76990806,0.88195038,-0.20186179,1.1496857,negative,3
20140774,before,0.7804883,0.67929857,-1.1699727,0.1869477,0.069138607,0.021830345,-0.1454291,0.46133115,negative,3
20140838,before,-1.0988075,-0.37995582,0.40928235,0.026159956,-0.56631132,0.21444854,-0.62923607,1.4144299,negative,1
20140855,before,-0.83165085,-1.169203,-0.024944265,0.13265081,0.37887831,1.9064288,-0.22192532,-0.92047562,negative,2
20140862,before,0.7243442,3.4068509,-1.8863196,0.15486835,2.4469365,1.2949018,-0.10671527,1.8539294,negative,3
20140873,before,0.44913828,0.6098457,-1.3340997,0.50387405,1.4222414,-0.1113648,-0.49937659,0.16303925,negative,3
20140942,before,-0.10644937,0.24605593,-1.3808173,0.25720832,0.17932353,0.37375179,-0.11954696,-0.39334753,negative,3
20140954,before,1.5795468,0.26246451,-2.9648016,1.1558854,-0.83177473,0.99809774,-0.54919032,-0.10820939,negative,3
20140963,before,-1.0452851,-1.5846827,0.17143425,1.332735,-0.11137954,-1.5216345,1.071722,2.3755377,negative,2
20141011,before,0.55965665,-2.5218044,0.45257015,-0.089763009,0.92110686,-0.35834292,1.0734998,2.6990703,negative,2
20141021,before,-2.6645535,-1.330539,-0.78934178,0.51234918,-1.2747704,1.6520213,4.7225162,1.8214613,negative,1
20141038,before,-1.6036034,-2.0467166,-0.97612293,0.54949002,-0.35969587,0.60490561,-0.20762666,-0.15396731,negative,2
20141039,before,-0.37752645,-1.4336141,0.17380221,1.6052078,-1.1819425,0.31083452,-0.42328702,-0.65593303,negative,2
20141045,before,-0.2346324,-1.1555546,-1.7250729,3.8704462,-0.41773316,-0.21843063,0.24424196,-0.35424003,negative,3
20141094,before,-1.465338,0.12978866,-1.3615615,1.1528978,-0.065574846,-0.50462917,0.96662137,-0.054982328,negative,1
20141124,before,1.1413457,2.1601451,0.086150526,-1.5186504,2.325285,-1.0520265,0.36507489,-0.13515185,negative,4
20141147,before,-1.1937957,-0.90279175,-0.15413282,-0.76196876,0.39122567,-0.66555488,0.043788933,-0.17943649,negative,1
20141177,before,-1.0383012,-0.071186782,-0.087659927,-0.75680982,-0.23683579,0.0061944446,-0.39786019,-0.69049844,negative,1
20141181,before,-1.1931935,0.028156544,-0.60275367,-0.88912379,0.4278124,1.0405064,-1.0356415,-0.65278046,negative,1
20150010,before,-1.1461057,-0.41648398,-0.12187959,-0.61329609,0.15402015,-0.2970664,-0.78989257,-0.85845525,negative,1
20150024,before,0.34511076,2.3277862,-1.8372658,0.53628176,0.87350187,-1.2365829,0.1389942,0.84777745,negative,3
20150027,before,-1.1431662,0.54203858,-0.028212797,-0.0876709,0.046511179,-0.88912974,-0.15427955,-0.70898525,negative,1
20150039,before,1.4708365,-0.29581057,0.54049732,-1.1019344,0.13193797,-0.60327178,-0.82852752,0.77054645,negative,4
20150053,before,-0.81628853,0.22433993,-0.79322768,-1.2224449,0.71041066,0.30547609,-0.34841227,-0.23386562,negative,4
20150069,before,0.78508294,-0.99881604,-0.27522258,-1.4272953,-0.52533415,-0.39739759,1.8980406,-0.54227038,negative,4
20150087,before,-1.2005639,-0.25694815,-0.88471088,-0.51917746,0.039831279,0.56347981,0.57276143,0.027750755,negative,1
20150097,before,-0.52210913,-0.59999171,-0.31955578,-1.4845372,0.34576483,-0.33872205,0.039468909,-0.062638441,negative,4
20150112,before,-2.2463152,-0.40728693,1.7316049,0.50609264,-0.50789849,-0.93250958,0.17216435,2.1152712,negative,1
20150123,before,-0.21733829,-0.20119261,-0.22251777,-1.2074139,0.47972328,-0.22637218,-0.38686044,-0.30473398,negative,4
20150134,before,2.9681788,-1.4391539,-0.54896343,-1.0187668,2.4987958,-0.54486973,0.94852224,0.67315173,negative,2
20150149,before,-0.93028503,-0.32220104,-0.28408999,-1.1160394,0.28636752,-0.51710476,-0.21425744,-0.35166402,negative,4
20150153,before,0.93504825,1.2005714,-3.0412016,0.6894154,2.3023972,1.9126166,-0.11960549,1.5842186,negative,3
20150187,before,-0.99730111,-0.036906914,-0.27049355,-1.1087297,0.25771822,-0.27703368,-0.57202814,-0.74827644,negative,4
20150198,before,-1.1112552,-0.33803801,-0.85407617,0.48500929,0.45812661,1.0938967,-0.11625492,0.37446381,negative,1
20150213,before,-0.47230505,-0.40847924,-0.55217119,-1.5454732,-0.24733541,0.17673692,0.081172693,-0.79411049,negative,4
20150218,before,-1.2991858,-1.3308588,0.44682328,0.52011009,-0.02479872,0.93461352,-1.0488379,0.085233386,negative,2
20150234,before,0.23239739,0.15730759,-1.17069,-0.01477877,-0.80396624,-0.046298301,-0.43173109,-0.77606837,negative,3
20150272,before,-1.1793731,-0.30555232,-0.069471111,-1.0380112,0.39062214,-0.43579074,-0.38563966,-0.25043261,negative,1
20150285,before,-1.0905781,0.42793562,1.8107381,0.47711265,-0.61145378,0.062566655,1.5181496,-0.41142762,negative,1
20150325,before,-0.7971753,0.033770611,-1.8908882,2.1374621,0.065972278,0.31506264,0.37721349,0.6066304,negative,3
20150359,before,1.2818949,-1.0674387,0.35781808,-1.6521051,1.2433687,0.46709301,1.4277488,0.1306508,negative,4
20150369,before,3.4305437,0.47855919,2.0962747,-1.2899682,2.7609984,-0.96255557,-0.43938424,-0.6757649,negative,4
20150373,before,-0.17478592,0.31339496,-2.0840964,0.73839553,-1.3547407,-0.87128645,1.3888888,0.034457579,negative,3
20150377,before,0.44458781,0.78601729,-2.1209554,0.74815984,0.18095903,0.7534781,0.67978847,0.38193913,negative,3
20150441,before,-1.6024871,0.58944307,-0.25848552,-0.43646149,-0.40003651,-1.3274738,2.5944422,-0.26186529,negative,1
20150448,before,-0.18130728,1.0954046,-1.4268895,0.38638183,-0.7229454,-1.3295039,-0.84199572,-0.97569375,negative,3
20150451,before,-1.2674665,-0.22389721,-0.19444367,-0.394933,0.21696304,-0.35101569,0.55094596,0.13697236,negative,1
20150482,before,-0.40853998,-1.2418235,0.23219495,1.5108095,0.31978109,0.3163437,0.1213166,-0.6677944,negative,2
20150491,before,-1.3878978,-1.5306493,0.61223609,0.8023558,-1.0088665,-0.24582739,4.7449792,4.5966326,negative,2
20150532,before,3.7246738,-1.3329245,-3.7790932,-1.3952605,-1.1837628,1.2225881,-0.15409774,0.40660477,negative,3
20150546,before,0.0069993389,-1.4233618,1.3557687,1.6391705,-0.044832944,0.28305133,-0.64090354,-1.3320337,negative,2
20150560,before,0.93117883,0.47692408,-1.4274826,-2.1910375,1.6616526,-0.50510608,3.3842083,1.9032706,negative,4
20150561,before,2.209389,-1.9370105,-1.2779193,-0.95726443,-0.20714682,-0.38510675,1.6364487,-1.4337611,negative,2
20150628,before,2.154109,-1.4459357,0.67589324,-0.34674387,0.37386767,-0.97868987,0.083107234,0.36132598,negative,2
20150629,before,-1.1879061,-0.099314167,0.094012298,-0.044529576,-0.18293138,-0.80290239,-0.068666341,-0.027396454,negative,1
20150656,before,1.0362543,-1.680641,-1.1402157,-0.43671747,-0.37741169,-0.25098001,0.43398355,1.0521855,negative,2
20150717,before,0.47531232,-1.6441384,-0.42431311,0.093708662,-0.62116036,-1.3102042,0.071128451,-0.55724637,negative,2
20150746,before,2.2050355,-0.36236949,-1.4334655,0.26491815,-0.30325998,-0.73859654,0.74261097,-0.17562781,negative,3
20150765,before,-0.20658525,1.5806919,0.74370833,-1.3023878,0.088771855,1.1745282,-0.068559235,1.038555,negative,4
20150807,before,1.0514342,0.94228167,-1.9011726,3.2516613,0.063616339,0.088980148,1.2712001,1.1711426,negative,3
20150977,before,-1.1152502,0.20681392,-0.87723393,-0.51563229,0.48733894,1.1489337,-0.4678082,0.089668715,negative,1
20150992,before,-0.063124076,0.22599661,-1.2060476,1.0721871,0.7732062,0.50699239,0.2501152,-0.49197551,negative,3
20151067,before,-1.1537688,-0.4963076,-0.1646469,0.086881203,-0.46894543,-0.099245708,0.091803758,-0.20970573,negative,1
20151076,before,-1.0453859,-0.24490305,-0.43566553,-0.12670623,0.17700236,-0.4601796,-0.47716906,-0.43047615,negative,1
20151119,before,0.27087992,-1.4048725,0.92903238,1.1624789,0.93162142,0.5661479,-0.49812378,0.61336086,negative,2
20151160,before,-1.1295886,-0.028601011,-0.31736857,0.00063809562,0.21314649,0.50297424,-0.062484563,-0.00027240091,negative,1
20151161,before,-0.5431203,0.41425858,0.52520597,-1.3382606,2.4257086,2.4362928,1.007235,-0.56824449,negative,4
20151172,before,-0.32510003,0.02321087,-1.8505703,1.6838644,0.55389754,-0.19509858,1.29505,1.0388211,negative,3
20151175,before,-0.7187797,1.1185707,-1.9475278,1.7237602,0.86217915,0.6641142,0.58062658,0.43909043,negative,3
20160030,before,1.1836476,-0.18992249,-1.3478381,-0.14224175,-1.1589322,0.97117045,-0.99723914,0.39389316,negative,3
20160048,before,0.064108235,0.51349798,-0.67372966,-1.4760976,1.1219164,-0.5985147,-0.03052778,-0.92754148,negative,4
20160080,before,-0.62081305,0.090982063,-0.10967422,-1.119799,0.12280738,-0.44868617,0.58478929,-0.19305599,negative,4
20160132,before,-1.0935312,-0.019133693,-0.095931233,-1.0341728,0.22728363,-0.33079159,-0.56780864,-0.50410888,negative,1
20160145,before,-0.89383546,-0.074885178,-0.0942799,-1.255909,0.38778677,-0.64107428,-0.53909316,-0.81311702,negative,4
20160195,before,2.0594929,-2.8873489,-2.4094002,0.88213594,1.8230081,-0.92643699,0.43904094,0.66892202,negative,2
20160199,before,0.94605867,-0.38586757,-0.10850065,-1.2201652,0.88000437,-1.1898392,-0.059890803,-0.9609584,negative,4
20160248,before,-0.2550705,-0.17235711,-0.70117176,-1.5793455,0.19754035,0.84867297,-0.20332465,-0.69620561,negative,4
20160288,before,-1.0949819,0.40536128,-0.22602775,-0.36626678,0.20276109,0.37461227,0.099087191,0.7364494,negative,1
20160368,before,-1.3930915,0.77035832,-1.4496059,-0.12375141,0.20221562,-0.76430869,0.81422164,0.72864552,negative,3
20160380,before,-0.66039056,0.091802874,-1.9976932,0.4928831,0.87703376,-1.0088486,1.1551023,0.75700631,negative,3
20160539,before,-1.1831804,-0.56528422,-0.42554343,-0.74641819,0.2810493,-0.37823402,-0.049148917,-0.68041524,negative,1
20160546,before,-1.1436135,-0.301174,0.22374172,-0.62050967,0.034968146,-0.25412798,0.14653462,-0.3122867,negative,1
20160555,before,-0.55318712,0.021200341,-0.82902037,-1.2594601,-1.0783868,0.37972501,0.11633456,0.59991156,negative,4
20160587,before,2.2240034,-0.43837405,0.12737796,-1.2164737,0.84727925,-0.93512553,0.45165619,-1.0605284,negative,4
20160715,before,-0.69609298,0.45618611,-0.50008871,-1.3606319,-0.98544064,-0.23978227,0.99813253,-0.015704202,negative,4
20160758,before,-1.9271254,-2.6079836,-0.82078167,1.2344396,0.056348512,-0.28800005,1.6079845,2.5789384,negative,2
20160766,before,-0.99118761,-0.70788547,-2.5216856,2.4405649,0.44006107,-0.09340452,1.2137719,0.29847606,negative,3
20160827,before,0.87228322,-1.3182758,-0.17101698,-0.73643675,-1.1193389,0.62605199,0.79350343,-0.53536241,negative,2
20160857,before,0.89787824,-0.1925187,-1.0193774,-1.1213578,-0.44482638,0.74252967,0.50540729,-0.32824056,negative,4
20160861,before,-1.1490385,-1.0807876,-0.84911491,0.17814117,-0.23446594,1.2905949,-0.63151668,-0.22134344,negative,1
20160866,before,0.059265422,-1.1695195,-0.037029758,-0.94893119,-0.70022688,-0.24275218,-0.65929246,1.952497,negative,2
20160895,before,-1.0439095,-0.3286737,0.040577946,-0.67964078,0.44166245,-0.58176375,-0.35288953,-0.37054252,negative,1
20160922,before,-1.3233662,-0.68359788,-0.35824427,0.70605427,0.045639522,0.2476371,1.011735,-0.54849333,negative,1
20160927,before,0.44325194,0.40961559,0.2665007,-1.1627237,0.84750244,-0.47263187,0.10822846,-0.70419393,negative,4
20160964,before,-1.0587677,0.30842821,-0.74420052,0.8127921,0.19724691,-0.47542873,-0.3551749,-0.18303871,negative,1
20160980,before,-1.2125324,-0.33631251,-0.84727553,0.61937508,0.37531936,-0.82794626,0.35089162,-0.1414934,negative,1
20161003,before,0.19919787,-1.8657229,-0.33689835,1.036256,-0.38095586,-0.50288091,-0.27360223,2.3581062,negative,2
20161058,before,0.21776499,0.63175237,-1.8788903,0.67046909,-0.99864119,0.19366249,0.8109733,-0.049703225,negative,3
20161087,before,0.36508111,-0.9755856,-1.2137857,0.30635593,0.24330191,-0.43269595,-0.5999754,0.6391244,negative,3
20161098,before,-0.10864561,-0.27859241,-0.65288845,-1.5973541,0.28163039,0.15731037,0.32807175,-0.11169745,negative,4
20161143,before,-1.3063225,-0.59351921,0.13373996,-0.2307432,0.38071113,-0.1838416,0.25762988,0.54193628,negative,1
20170005,before,-1.0656449,-0.18742667,-0.49364031,-0.45980692,0.19538941,-0.093356522,-0.8000421,-1.0151391,negative,1
