track_id,cluster,version
19860921,1,after
19860963,4,after
19860987,1,after
19861021,1,after
19861054,1,after
19861094,3,after
19861098,1,after
19870025,2,after
19870214,1,after
19870237,1,after
19870253,2,after
19870280,1,after
19870300,3,after
19870483,1,after
19870495,2,after
19870548,3,after
19870641,1,after
19870642,2,after
19870649,2,after
19870709,3,after
19870710,4,after
19870714,1,after
19870741,1,after
19870780,1,after
19870793,2,after
19870818,2,after
19870825,1,after
19870848,2,after
19870926,1,after
19871082,1,after
19871097,2,after
19871122,2,after
19880012,2,after
19880042,2,after
19880056,1,after
19880068,1,after
19880173,1,after
19880179,1,after
19880215,1,after
19880225,1,after
19880256,2,after
19880272,1,after
19880299,4,after
19880341,2,after
19880407,1,after
19880481,4,after
19880490,2,after
19880648,1,after
19880650,1,after
19880698,1,after
19880800,1,after
19880869,1,after
19880874,3,after
19880933,1,after
19880946,4,after
19880957,1,after
19880964,4,after
19880984,2,after
19881004,2,after
19881033,1,after
19881039,2,after
19881046,2,after
19881132,1,after
19881142,1,after
19890017,1,after
19890075,1,after
19890079,1,after
19890108,2,after
19890146,1,after
19890152,2,after
19890206,1,after
19890281,1,after
19890312,1,after
19890324,4,after
19890330,1,after
19890381,1,after
19890383,3,after
19890398,1,after
19890430,2,after
19890504,1,after
19890577,1,after
19890594,4,after
19890611,4,after
19890683,2,after
19890691,2,after
19890706,1,after
19890770,2,after
19890781,1,after
19890797,1,after
19890827,1,after
19890832,2,after
19890844,2,after
19890872,1,after
19890925,1,after
19890971,2,after
19890988,2,after
19891045,1,after
19891057,2,after
19891066,1,after
19891122,1,after
19891150,1,after
19900066,1,after
19900070,3,after
19900146,1,after
19900228,1,after
19900231,1,after
19900247,1,after
19900253,2,after
19900345,1,after
19900356,1,after
19900390,4,after
19900400,4,after
19900409,4,after
19900423,2,after
19900502,1,after
19900520,1,after
19900661,1,after
19900697,1,after
19900709,1,after
19900720,1,after
19900742,4,after
19900755,1,after
19900818,2,after
19900839,3,after
19900940,3,after
19901007,3,after
19901017,3,after
19901076,4,after
19901100,1,after
19901102,2,after
19901116,2,after
19901130,2,after
19910057,2,after
19910081,3,after
19910222,1,after
19910260,3,after
19910293,1,after
19910317,4,after
19910374,2,after
19910380,1,after
19910421,3,after
19910446,1,after
19910454,1,after
19910603,2,after
19910662,4,after
19910683,1,after
19910691,1,after
19910710,2,after
19910747,1,after
19910886,2,after
19910919,1,after
19911037,1,after
19911042,2,after
19911055,1,after
19911070,1,after
19911126,1,after
19911132,2,after
19911148,1,after
19920133,1,after
19920145,2,after
19920157,2,after
19920170,1,after
19920295,2,after
19920404,1,after
19920411,1,after
19920418,4,after
19920424,1,after
19920442,1,after
19920451,2,after
19920456,1,after
19920460,2,after
19920472,4,after
19920501,3,after
19920507,3,after
19920543,1,after
19920614,1,after
19920679,3,after
19920685,2,after
19920697,1,after
19920719,1,after
19920727,1,after
19920879,3,after
19920898,2,after
19920919,2,after
19920925,4,after
19920971,1,after
19920976,1,after
19920980,1,after
19921005,2,after
19921039,4,after
19921093,2,after
19930022,1,after
19930027,1,after
19930045,2,after
19930079,3,after
19930273,2,after
19930275,1,after
19930289,1,after
19930349,1,after
19930356,1,after
19930382,1,after
19930396,2,after
19930505,2,after
19930515,1,after
19930531,4,after
19930571,2,after
19930584,2,after
19930654,3,after
19930680,4,after
19930687,3,after
19930700,2,after
19930735,2,after
19930762,1,after
19930886,4,after
19930911,3,after
19930970,1,after
19930975,1,after
19930998,1,after
19931022,1,after
19931042,1,after
19931078,3,after
19931081,1,after
19931096,1,after
19931108,1,after
19931147,1,after
19931162,2,after
19931174,1,after
19940020,3,after
19940048,1,after
19940051,4,after
19940067,1,after
19940081,1,after
19940106,1,after
19940115,2,after
19940122,2,after
19940134,2,after
19940163,1,after
19940195,1,after
19940246,3,after
19940276,3,after
19940325,1,after
19940373,1,after
19940374,4,after
19940383,1,after
19940392,4,after
19940431,2,after
19940463,3,after
19940479,2,after
19940517,1,after
19940617,3,after
19940621,1,after
19940640,1,after
19940674,4,after
19940726,2,after
19940739,1,after
19940769,1,after
19940776,1,after
19940801,1,after
19940862,3,after
19940877,1,after
19940894,1,after
19940925,1,after
19940933,4,after
19940990,1,after
19941031,1,after
19941069,1,after
19941137,1,after
19941148,1,after
19950017,2,after
19950040,1,after
19950131,3,after
19950165,1,after
19950191,2,after
19950248,1,after
19950255,2,after
19950265,2,after
19950291,1,after
19950299,2,after
19950512,2,after
19950547,2,after
19950549,1,after
19950558,2,after
19950580,1,after
19950584,3,after
19950592,1,after
19950629,1,after
19950699,2,after
19950728,1,after
19950770,1,after
19950812,1,after
19950852,4,after
19950910,2,after
19950970,3,after
19951016,2,after
19951044,1,after
19951082,3,after
19951096,4,after
19951098,2,after
19951115,1,after
19951122,4,after
19951174,1,after
19960027,3,after
19960038,2,after
19960111,2,after
19960141,3,after
19960165,4,after
19960209,2,after
19960242,2,after
19960258,1,after
19960269,1,after
19960286,2,after
19960308,1,after
19960347,4,after
19960356,1,after
19960379,4,after
19960414,1,after
19960496,2,after
19960501,1,after
19960557,2,after
19960577,3,after
19960625,4,after
19960631,1,after
19960652,3,after
19960665,2,after
19960679,2,after
19960734,3,after
19960752,1,after
19960774,1,after
19960782,2,after
19960814,1,after
19960915,2,after
19960993,1,after
19960998,4,after
19961013,2,after
19961015,3,after
19961045,1,after
19961064,1,after
19961070,3,after
19961099,1,after
19961104,3,after
19970010,2,after
19970027,3,after
19970029,1,after
19970064,1,after
19970078,1,after
19970081,1,after
19970095,3,after
19970120,1,after
19970126,1,after
19970127,3,after
19970130,2,after
19970140,4,after
19970186,2,after
19970233,3,after
19970364,1,after
19970408,1,after
19970421,4,after
19970429,1,after
19970518,1,after
19970536,1,after
19970544,1,after
19970555,2,after
19970579,2,after
19970638,1,after
19970661,1,after
19970724,3,after
19970735,1,after
19970755,3,after
19970797,2,after
19970836,1,after
19970846,1,after
19970867,4,after
19970875,1,after
19970901,2,after
19970942,1,after
19970960,2,after
19971055,1,after
19971059,1,after
19971067,2,after
19971088,1,after
19971098,1,after
19971108,1,after
19971118,2,after
19980017,2,after
19980067,2,after
19980158,4,after
19980199,1,after
19980204,1,after
19980224,2,after
19980259,4,after
19980304,2,after
19980415,1,after
19980424,2,after
19980520,2,after
19980652,3,after
19980679,3,after
19980693,2,after
19980702,1,after
19980754,3,after
19980760,1,after
19980790,1,after
19980803,1,after
19980819,1,after
19980850,1,after
19980894,1,after
19980895,3,after
19980900,1,after
19980901,2,after
19980922,1,after
19980966,2,after
19980982,2,after
19981054,1,after
19981089,2,after
19981098,2,after
19981110,1,after
19990020,1,after
19990098,4,after
19990164,3,after
19990230,1,after
19990244,1,after
19990271,1,after
19990275,3,after
19990320,1,after
19990329,2,after
19990355,2,after
19990385,2,after
19990398,2,after
19990409,1,after
19990464,3,after
19990483,3,after
19990525,2,after
19990563,1,after
19990668,1,after
19990712,4,after
19990731,1,after
19990740,2,after
19990823,1,after
19990856,2,after
19990879,2,after
19990893,1,after
19990928,2,after
19990947,2,after
19990958,1,after
19990983,1,after
19990992,1,after
19991025,1,after
19991045,2,after
19991072,1,after
19991088,1,after
19991148,2,after
20000104,1,after
20000157,1,after
20000160,4,after
20000193,1,after
20000245,4,after
20000351,3,after
20000362,1,after
20000429,1,after
20000465,2,after
20000595,2,after
20000699,1,after
20000705,2,after
20000706,1,after
20000716,2,after
20000720,1,after
20000745,4,after
20000787,2,after
20000849,1,after
20000863,2,after
20000888,1,after
20000897,2,after
20000939,1,after
20000967,1,after
20000975,1,after
20001018,2,after
20001030,3,after
20001064,2,after
20001104,3,after
20001113,1,after
20001131,1,after
20001160,1,after
20010040,2,after
20010049,1,after
20010078,1,after
20010096,2,after
20010126,1,after
20010146,1,after
20010161,2,after
20010202,3,after
20010204,1,after
20010254,1,after
20010300,4,after
20010337,1,after
20010357,1,after
20010391,4,after
20010400,1,after
20010428,3,after
20010483,3,after
20010500,1,after
20010503,1,after
20010518,3,after
20010527,2,after
20010535,1,after
20010567,4,after
20010570,1,after
20010588,3,after
20010603,1,after
20010608,1,after
20010618,2,after
20010633,1,after
20010634,2,after
20010669,3,after
20010700,1,after
20010731,1,after
20010759,1,after
20010798,1,after
20010986,1,after
20010995,1,after
20011010,2,after
20011093,1,after
20011154,3,after
20020011,2,after
20020087,4,after
20020125,1,after
20020135,2,after
20020159,3,after
20020230,4,after
20020321,1,after
20020328,2,after
20020335,3,after
20020352,4,after
20020363,1,after
20020368,1,after
20020381,1,after
20020394,4,after
20020423,3,after
20020429,1,after
20020483,3,after
20020495,2,after
20020503,1,after
20020508,1,after
20020521,1,after
20020585,1,after
20020611,2,after
20020624,1,after
20020650,1,after
20020659,2,after
20020716,1,after
20020803,2,after
20020816,1,after
20020877,4,after
20020883,1,after
20020896,2,after
20020916,2,after
20020930,3,after
20020940,3,after
20020996,3,after
20021005,2,after
20021019,1,after
20021039,1,after
20021049,3,after
20021087,2,after
20021129,2,after
20030016,2,after
20030063,2,after
20030090,1,after
20030099,3,after
20030110,3,after
20030170,1,after
20030219,1,after
20030246,1,after
20030319,2,after
20030338,1,after
20030355,2,after
20030427,1,after
20030464,2,after
20030472,1,after
20030509,1,after
20030521,2,after
20030573,4,after
20030577,4,after
20030629,4,after
20030653,2,after
20030685,2,after
20030707,2,after
20030762,1,after
20030838,2,after
20030870,3,after
20030910,1,after
20030923,1,after
20030936,1,after
20031023,1,after
20031082,2,after
20031096,1,after
20031107,1,after
20031115,2,after
20031122,2,after
20031157,1,after
20031170,1,after
20031173,4,after
20040020,1,after
20040067,1,after
20040075,1,after
20040105,1,after
20040199,1,after
20040248,1,after
20040307,1,after
20040347,4,after
20040366,1,after
20040458,3,after
20040499,1,after
20040516,2,after
20040557,1,after
20040565,2,after
20040615,1,after
20040767,1,after
20040786,1,after
20040792,3,after
20040800,3,after
20040846,1,after
20040888,2,after
20040932,3,after
20040937,2,after
20040950,2,after
20040957,1,after
20040980,1,after
20041006,2,after
20041017,1,after
20041036,2,after
20041087,1,after
20041117,1,after
20050095,4,after
20050222,2,after
20050230,3,after
20050246,1,after
20050256,4,after
20050282,2,after
20050312,2,after
20050336,2,after
20050361,1,after
20050400,2,after
20050427,2,after
20050471,3,after
20050489,3,after
20050497,1,after
20050523,1,after
20050533,1,after
20050558,2,after
20050562,1,after
20050564,1,after
20050636,1,after
20050665,2,after
20050694,1,after
20050708,1,after
20050721,4,after
20050729,2,after
20050752,2,after
20050760,1,after
20050833,2,after
20050897,2,after
20050942,2,after
20050973,1,after
20050977,2,after
20051008,1,after
20051025,2,after
20051036,2,after
20051041,1,after
20051053,1,after
20051087,1,after
20051106,1,after
20051116,4,after
20051130,2,after
20060028,1,after
20060035,2,after
20060040,4,after
20060057,4,after
20060099,1,after
20060104,2,after
20060146,2,after
20060153,1,after
20060242,1,after
20060249,1,after
20060280,4,after
20060360,2,after
20060378,3,after
20060438,1,after
20060482,3,after
20060499,2,after
20060564,2,after
20060582,2,after
20060587,1,after
20060620,2,after
20060654,2,after
20060661,1,after
20060668,1,after
20060680,3,after
20060715,3,after
20060749,1,after
20060769,4,after
20060783,3,after
20060787,2,after
20060799,4,after
20060829,2,after
20060913,4,after
20060927,1,after
20060991,2,after
20061022,1,after
20061034,4,after
20061096,1,after
20061156,1,after
20061185,1,after
20061195,1,after
20070061,1,after
20070106,1,after
20070197,1,after
20070202,1,after
20070219,2,after
20070250,1,after
20070262,1,after
20070265,1,after
20070308,1,after
20070322,1,after
20070346,2,after
20070399,2,after
20070416,1,after
20070434,1,after
20070474,2,after
20070498,1,after
20070518,3,after
20070519,2,after
20070608,1,after
20070633,2,after
20070643,2,after
20070648,1,after
20070695,4,after
20070715,2,after
20070732,3,after
20070781,2,after
20070798,2,after
20070810,2,after
20070855,4,after
20070889,1,after
20070922,1,after
20070974,1,after
20070989,2,after
20071026,2,after
20071055,3,after
20071068,1,after
20071139,1,after
20071156,1,after
20080015,1,after
20080093,1,after
20080105,1,after
20080109,1,after
20080126,1,after
20080139,1,after
20080192,1,after
20080347,3,after
20080393,3,after
20080396,1,after
20080425,1,after
20080434,4,after
20080468,3,after
20080480,1,after
20080491,4,after
20080542,1,after
20080573,1,after
20080590,1,after
20080649,1,after
20080651,1,after
20080660,1,after
20080677,1,after
20080717,1,after
20080726,3,after
20080774,1,after
20080807,1,after
20080829,2,after
20080882,4,after
20080924,1,after
20080945,2,after
20080964,1,after
20080986,2,after
20081010,2,after
20081095,1,after
20081122,3,after
20090033,1,after
20090049,2,after
20090078,2,after
20090133,4,after
20090164,1,after
20090175,1,after
20090187,2,after
20090193,1,after
20090198,1,after
20090205,1,after
20090237,1,after
20090278,1,after
20090307,4,after
20090343,1,after
20090379,1,after
20090385,4,after
20090427,2,after
20090460,1,after
20090537,1,after
20090553,3,after
20090588,2,after
20090622,1,after
20090636,3,after
20090679,4,after
20090774,2,after
20090794,3,after
20090910,4,after
20091007,4,after
20091018,1,after
20091022,2,after
20091031,2,after
20091053,1,after
20091071,1,after
20091073,3,after
20091085,3,after
20091111,1,after
20091124,1,after
20091145,3,after
20091169,1,after
20091196,3,after
20100011,1,after
20100026,2,after
20100050,2,after
20100079,2,after
20100087,1,after
20100102,1,after
20100133,1,after
20100144,1,after
20100149,2,after
20100196,1,after
20100234,1,after
20100269,1,after
20100322,1,after
20100437,1,after
20100459,2,after
20100502,2,after
20100560,3,after
20100609,4,after
20100675,1,after
20100682,1,after
20100705,4,after
20100715,1,after
20100730,3,after
20100872,1,after
20100896,3,after
20100924,1,after
20100953,3,after
20101141,1,after
20101161,1,after
20101166,1,after
20101185,1,after
20110013,1,after
20110037,2,after
20110047,2,after
20110072,1,after
20110082,1,after
20110104,1,after
20110128,1,after
20110165,1,after
20110236,2,after
20110244,4,after
20110248,2,after
20110277,2,after
20110323,3,after
20110332,2,after
20110335,2,after
20110374,2,after
20110398,3,after
20110445,4,after
20110494,2,after
20110538,2,after
20110573,4,after
20110583,3,after
20110649,1,after
20110655,3,after
20110666,4,after
20110679,2,after
20110713,1,after
20110715,3,after
20110725,1,after
20110774,4,after
20110787,3,after
20110888,2,after
20110899,2,after
20110977,2,after
20111034,2,after
20111053,1,after
20111066,4,after
20111083,1,after
20111098,1,after
20111128,1,after
20111133,1,after
20120088,1,after
20120120,3,after
20120157,1,after
20120172,2,after
20120185,1,after
20120206,2,after
20120239,1,after
20120244,1,after
20120283,3,after
20120341,4,after
20120402,1,after
20120465,2,after
20120478,2,after
20120582,1,after
20120596,1,after
20120613,1,after
20120628,1,after
20120723,1,after
20120745,2,after
20120777,2,after
20120789,3,after
20120847,1,after
20120911,1,after
20120955,2,after
20121002,2,after
20121005,3,after
20121020,1,after
20121041,4,after
20121042,1,after
20121099,4,after
20121109,2,after
20121150,2,after
20121159,4,after
20130016,1,after
20130061,2,after
20130096,1,after
20130123,3,after
20130162,2,after
20130181,1,after
20130191,2,after
20130209,1,after
20130253,2,after
20130277,1,after
20130301,4,after
20130332,1,after
20130385,2,after
20130434,2,after
20130470,4,after
20130501,2,after
20130534,2,after
20130540,3,after
20130613,3,after
20130629,2,after
20130656,1,after
20130777,1,after
20130786,3,after
20130813,2,after
20130825,1,after
20130909,1,after
20130952,2,after
20130953,1,after
20130957,3,after
20130968,4,after
20130977,3,after
20130991,2,after
20131001,1,after
20131018,2,after
20131038,1,after
20131083,3,after
20131086,2,after
20131096,1,after
20131099,1,after
20131147,1,after
20131161,1,after
20140045,1,after
20140066,2,after
20140086,1,after
20140089,1,after
20140098,2,after
20140118,1,after
20140156,1,after
20140194,1,after
20140201,2,after
20140207,3,after
20140319,2,after
20140379,2,after
20140418,4,after
20140438,4,after
20140468,2,after
20140500,2,after
20140516,3,after
20140549,1,after
20140615,2,after
20140623,4,after
20140651,1,after
20140692,3,after
20140712,1,after
20140736,3,after
20140759,3,after
20140766,3,after
20140807,2,after
20140822,1,after
20140830,3,after
20140950,1,after
20140951,1,after
20140979,1,after
20140997,1,after
20141014,1,after
20141039,1,after
20141063,2,after
20141068,1,after
20141165,1,after
20141169,1,after
20150005,2,after
20150039,3,after
20150049,2,after
20150069,3,after
20150097,2,after
20150100,1,after
20150123,1,after
20150135,1,after
20150260,1,after
20150266,2,after
20150306,1,after
20150359,3,after
20150377,1,after
20150436,3,after
20150458,1,after
20150468,1,after
20150499,1,after
20150532,4,after
20150561,4,after
20150628,2,after
20150637,1,after
20150646,3,after
20150656,3,after
20150682,2,after
20150699,2,after
20150746,3,after
20150761,4,after
20150805,1,after
20150827,2,after
20150836,1,after
20150871,4,after
20150880,1,after
20150890,1,after
20150953,2,after
20151030,1,after
20151050,2,after
20151116,1,after
20151130,2,after
20151148,3,after
20151178,1,after
20160030,2,after
20160051,1,after
20160104,2,after
20160127,2,after
20160139,2,after
20160176,1,after
20160253,4,after
20160317,1,after
20160336,1,after
20160337,1,after
20160404,1,after
20160414,1,after
20160453,1,after
20160486,1,after
20160587,3,after
20160692,1,after
20160721,2,after
20160735,2,after
20160742,1,after
20160754,1,after
20160800,2,after
20160815,1,after
20160994,2,after
20161008,1,after
20161043,1,after
20161051,2,after
20161052,1,after
20161085,1,after
20161098,1,after
20161120,1,after
20170008,1,after
20170020,1,after
20170023,1,after
20170033,2,after
20170049,1,after
20170056,1,after
20170082,1,after
20170098,2,after
20170154,2,after
20170242,3,after
20170296,4,after
20170299,2,after
20170348,4,after
20170375,2,after
20170409,2,after
20170410,2,after
20170485,1,after
20170504,3,after
20170520,1,after
20170534,1,after
20170556,3,after
20170673,1,after
20170684,2,after
20170696,1,after
20170707,1,after
20170794,3,after
20170832,2,after
20170858,1,after
20170866,3,after
20170922,1,after
20170957,1,after
20170998,2,after
20171007,2,after
20171054,1,after
20171078,2,after
20171085,1,after
20180010,1,after
20180016,2,after
20180082,2,after
20180099,2,after
20180138,2,after
20180154,1,after
20180159,1,after
20180182,1,after
20180244,4,after
20180278,1,after
20180300,2,after
20180309,3,after
20180333,1,after
20180415,2,after
20180438,2,after
20180468,1,after
20180516,1,after
20180545,4,after
20180548,1,after
20180576,1,after
20180608,3,after
20180610,3,after
20180628,2,after
20180654,4,after
20180707,1,after
20180733,2,after
20180803,2,after
20180897,1,after
20180898,1,after
20180910,1,after
20180941,1,after
20180970,2,after
20181005,1,after
20181039,2,after
20181052,4,after
20181118,2,after
20181135,3,after
20181141,2,after
20181155,1,after
20181188,1,after
20190008,2,after
20190028,1,after
20190036,1,after
20190077,1,after
20190087,1,after
20190156,1,after
20190172,2,after
20190190,3,after
20190239,2,after
20190337,1,after
20190464,1,after
20190503,3,after
20190517,1,after
20190532,2,after
20190536,2,after
20190580,1,after
20190620,1,after
20190639,3,after
20190661,1,after
20190674,1,after
20190687,3,after
20190716,1,after
20190742,2,after
20190844,2,after
20190870,2,after
20190879,2,after
20190970,3,after
20191010,2,after
20191014,4,after
20191057,2,after
20191087,2,after
20191103,4,after
20191104,1,after
20191155,3,after
20200367,3,after
20200632,3,after
20200994,2,after
20201192,1,after
20201416,2,after
20201535,1,after
20201732,1,after
20202023,3,after
20202267,2,after
20202365,2,after
20202523,2,after
20203389,1,after
20203778,1,after
20203947,2,after
20204121,1,after
20204474,3,after
20204655,3,after
20204795,3,after
20205692,3,after
20206010,1,after
20206145,1,after
20206498,3,after
20206591,1,after
20207167,1,after
20207440,3,after
20207514,1,after
20207711,1,after
20207822,2,after
20208066,1,after
20209135,1,after
20209245,4,after
20209569,1,after
20209676,1,after
20209703,2,after
20210007,1,after
