scope,eof,version,term,loading
intensification,7,after,Ca,0.038226013
intensification,7,before,Ck,0.49645988
intensification,7,after,Ck,0.18124681
intensification,7,before,Ce,0.016502101
intensification,7,after,Ce,0.22422866
intensification,7,before,BAz,0.32683998
intensification,7,after,BAz,0.2668346
intensification,7,before,BAe,-0.1291052
intensification,7,after,BAe,-0.071239829
intensification,7,before,BKz,-0.18047205
intensification,7,after,BKz,-0.018460825
intensification,7,before,BKe,0.43582076
intensification,7,after,BKe,-0.24425035
intensification,7,before,BΦZ,0.11624506
intensification,7,after,BΦZ,-0.050464279
intensification,7,before,BΦE,0.13500363
intensification,7,after,BΦE,-0.085618742
intensification,7,before,Gz,0.29226254
intensification,7,after,Gz,0.28959056
intensification,7,before,Ge,-0.020608524
intensification,7,after,Ge,0.27333541
intensification,7,before,∂Az/∂t (finite diff.),-0.026911585
intensification,7,after,∂Az/∂t (finite diff.),0.021339117
intensification,7,before,∂Ae/∂t (finite diff.),-0.24837077
intensification,7,after,∂Ae/∂t (finite diff.),-0.48734399
intensification,7,before,∂Kz/∂t (finite diff.),-0.0052944591
intensification,7,after,∂Kz/∂t (finite diff.),-0.065776793
intensification,7,before,∂Ke/∂t (finite diff.),-0.39721574
intensification,7,after,∂Ke/∂t (finite diff.),-0.51496877
intensification,7,before,RGz,-0.19910398
intensification,7,after,RGz,-0.11413658
intensification,7,before,RKz,0.017305413
intensification,7,after,RKz,-0.059227162
intensification,7,before,RGe,0.071521642
intensification,7,after,RGe,0.17913188
intensification,7,before,RKe,-0.072514948
intensification,7,after,RKe,0.062376866
intensification,8,before,Az,-0.16034672
intensification,8,after,Az,-0.07825849
intensification,8,before,Ae,-0.13064997
intensification,8,after,Ae,-0.063903936
intensification,8,before,Kz,-0.1261952
intensification,8,after,Kz,-0.16757516
intensification,8,before,Ke,-0.22910157
intensification,8,after,Ke,-0.063580441
intensification,8,before,Cz,-0.041643264
intensification,8,after,Cz,-0.18296046
intensification,8,before,Ca,0.015999658
intensification,8,after,Ca,0.052309462
intensification,8,before,Ck,0.11207684
intensification,8,after,Ck,-0.29807235
intensification,8,before,Ce,0.25474438
intensification,8,after,Ce,0.18517142
intensification,8,before,BAz,0.17877454
intensification,8,after,BAz,-0.058659221
intensification,8,before,BAe,-0.042601507
intensification,8,after,BAe,-0.034247883
intensification,8,before,BKz,0.1895432
intensification,8,after,BKz,0.21611882
intensification,8,before,BKe,-0.4498278
intensification,8,after,BKe,-0.64255725
intensification,8,before,BΦZ,-0.039268568
intensification,8,after,BΦZ,-0.03146127
intensification,8,before,BΦE,0.025507196
intensification,8,after,BΦE,-0.0049904476
intensification,8,before,Gz,0.10312873
intensification,8,after,Gz,-0.16382947
intensification,8,before,Ge,0.48119066
intensification,8,after,Ge,0.37788314
intensification,8,before,∂Az/∂t (finite diff.),0.015632849
intensification,8,after,∂Az/∂t (finite diff.),-0.0071587955
intensification,8,before,∂Ae/∂t (finite diff.),0.094818014
intensification,8,after,∂Ae/∂t (finite diff.),0.2365366
intensification,8,before,∂Kz/∂t (finite diff.),0.09247026
intensification,8,after,∂Kz/∂t (finite diff.),0.063671548
intensification,8,before,∂Ke/∂t (finite diff.),-0.19940626
intensification,8,after,∂Ke/∂t (finite diff.),0.13060461
intensification,8,before,RGz,-0.18597228
intensification,8,after,RGz,-0.036662326
intensification,8,before,RKz,-0.13805199
intensification,8,after,RKz,-0.081734845
intensification,8,before,RGe,0.33415056
intensification,8,after,RGe,0.33829127
intensification,8,before,RKe,0.21746106
intensification,8,after,RKe,0.2764283
mature,1,before,Az,0.17380636
mature,1,after,Az,0.19615812
mature,1,before,Ae,0.75861044
mature,1,after,Ae,0.71507274
mature,1,before,Kz,0.34625515
mature,1,after,Kz,0.31153388
mature,1,before,Ke,0.60164104
mature,1,after,Ke,0.56444643
mature,1,before,Cz,-0.31417102
mature,1,after,Cz,-0.25850041
mature,1,before,Ca,0.8831801
mature,1,after,Ca,0.87234914
mature,1,before,Ck,-0.60771084
mature,1,after,Ck,-0.55130323
mature,1,before,Ce,0.85599513
mature,1,after,Ce,0.76815792
mature,1,before,BAz,0.37515757
mature,1,after,BAz,0.36957549
mature,1,before,BAe,-0.24202201
mature,1,after,BAe,-0.25639128
mature,1,before,BKz,-0.57133825
mature,1,after,BKz,-0.65748517
mature,1,before,BKe,-0.094987386
mature,1,after,BKe,-0.17575589
mature,1,before,BΦZ,0.67320506
mature,1,after,BΦZ,0.77629587
mature,1,before,BΦE,0.60550704
mature,1,after,BΦE,-0.8145717
mature,1,before,Gz,-0.30528354
mature,1,after,Gz,-0.2919052
mature,1,before,Ge,0.54286054
mature,1,after,Ge,0.44216596
mature,1,before,∂Az/∂t (finite diff.),-0.10541562
mature,1,after,∂Az/∂t (finite diff.),0.016559344
mature,1,before,∂Ae/∂t (finite diff.),-0.18408166
mature,1,after,∂Ae/∂t (finite diff.),-0.18569337
mature,1,before,∂Kz/∂t (finite diff.),0.15213217
mature,1,after,∂Kz/∂t (finite diff.),0.24795151
mature,1,before,∂Ke/∂t (finite diff.),0.05649501
mature,1,after,∂Ke/∂t (finite diff.),0.025802525
mature,1,before,RGz,-0.48253051
mature,1,after,RGz,0.12528377
mature,1,before,RKz,0.69231578
mature,1,after,RKz,0.77483513
mature,1,before,RGe,0.71626394
mature,1,after,RGe,0.050918824
mature,1,before,RKe,-0.86930531
mature,1,after,RKe,-0.8352588
mature,2,before,Az,0.049063888
mature,2,after,Az,0.26655433
mature,2,before,Ae,0.046618305
mature,2,after,Ae,-0.2574883
mature,2,before,Kz,0.38344181
mature,2,after,Kz,0.11732029
mature,2,before,Ke,-0.14402521
mature,2,after,Ke,-0.41461611
mature,2,before,Cz,-0.31900859
mature,2,after,Cz,0.13925776
mature,2,before,Ca,-0.21466846
mature,2,after,Ca,-0.18626215
mature,2,before,Ck,0.039904302
mature,2,after,Ck,-0.2351485
mature,2,before,Ce,-0.026296092
mature,2,after,Ce,-0.38870355
mature,2,before,BAz,-0.56499217
mature,2,after,BAz,-0.12036543
mature,2,before,BAe,0.35654357
mature,2,after,BAe,0.13977467
mature,2,before,BKz,-0.20877048
mature,2,after,BKz,-0.34441682
mature,2,before,BKe,-0.24257317
mature,2,after,BKe,-0.4782744
mature,2,before,BΦZ,0.58481159
mature,2,after,BΦZ,0.46504647
mature,2,before,BΦE,0.58374934
mature,2,after,BΦE,0.0029052841
mature,2,before,Gz,0.0010734516
mature,2,after,Gz,0.03571132
mature,2,before,Ge,-0.1246553
mature,2,after,Ge,-0.45391864
mature,2,before,∂Az/∂t (finite diff.),0.41376922
mature,2,after,∂Az/∂t (finite diff.),0.61935822
mature,2,before,∂Ae/∂t (finite diff.),-0.50045775
mature,2,after,∂Ae/∂t (finite diff.),-0.030077008
mature,2,before,∂Kz/∂t (finite diff.),0.089845134
mature,2,after,∂Kz/∂t (finite diff.),0.44483007
mature,2,before,∂Ke/∂t (finite diff.),-0.542992
mature,2,after,∂Ke/∂t (finite diff.),-0.30581872
mature,2,before,RGz,0.55529927
mature,2,after,RGz,0.54100924
mature,2,before,RKz,0.20683506
mature,2,after,RKz,0.46325062
mature,2,before,RGe,-0.45836828
mature,2,after,RGe,-0.44914401
mature,2,before,RKe,0.063898715
mature,2,after,RKe,0.24310464
mature,3,before,Az,0.24281399
mature,3,after,Az,-0.24325126
mature,3,before,Ae,-0.19259853
mature,3,after,Ae,-0.21844397
mature,3,before,Kz,-0.14674923
mature,3,after,Kz,-0.58813608
mature,3,before,Ke,-0.25245335
mature,3,after,Ke,-0.027487801
mature,3,before,Cz,0.49305407
mature,3,after,Cz,0.62459354
mature,3,before,Ca,0.0091283842
mature,3,after,Ca,-0.10441069
mature,3,before,Ck,-0.26965998
mature,3,after,Ck,-0.06818236
mature,3,before,Ce,-0.23696629
mature,3,after,Ce,-0.14899594
mature,3,before,BAz,0.45031783
mature,3,after,BAz,0.54463364
mature,3,before,BAe,-0.21357135
mature,3,after,BAe,-0.45873122
mature,3,before,BKz,-0.49315492
mature,3,after,BKz,-0.29765302
mature,3,before,BKe,-0.39124513
mature,3,after,BKe,0.012251126
mature,3,before,BΦZ,-0.055659967
mature,3,after,BΦZ,0.16445043
mature,3,before,BΦE,-0.12945495
mature,3,after,BΦE,0.05906798
mature,3,before,Gz,0.10735737
mature,3,after,Gz,0.31045637
mature,3,before,Ge,-0.17399865
mature,3,after,Ge,0.15907116
mature,3,before,∂Az/∂t (finite diff.),0.55090786
mature,3,after,∂Az/∂t (finite diff.),0.13520179
mature,3,before,∂Ae/∂t (finite diff.),0.24018063
mature,3,after,∂Ae/∂t (finite diff.),0.36187974
mature,3,before,∂Kz/∂t (finite diff.),0.58552331
mature,3,after,∂Kz/∂t (finite diff.),0.28875746
mature,3,before,∂Ke/∂t (finite diff.),0.00071303527
mature,3,after,∂Ke/∂t (finite diff.),0.28122822
mature,3,before,RGz,0.22858772
mature,3,after,RGz,-0.12454244
mature,3,before,RKz,0.57593034
mature,3,after,RKz,0.26449991
mature,3,before,RGe,0.029762234
mature,3,after,RGe,0.64380754
mature,3,before,RKe,0.11575224
mature,3,after,RKe,0.090583964
mature,4,before,Az,0.70705903
mature,4,after,Az,0.42213669
mature,4,before,Ae,-0.083661308
mature,4,after,Ae,-0.032057837
mature,4,before,Kz,0.52456214
mature,4,after,Kz,0.24710705
mature,4,before,Ke,-0.39006991
mature,4,after,Ke,-0.24071225
mature,4,before,Cz,-0.30440638
mature,4,after,Cz,-0.16465745
mature,4,before,Ca,0.07365106
mature,4,after,Ca,-0.010460274
mature,4,before,Ck,0.17383655
mature,4,after,Ck,0.57851466
mature,4,before,Ce,0.084869564
mature,4,after,Ce,0.26267693
mature,4,before,BAz,0.10663499
mature,4,after,BAz,0.16472821
mature,4,before,BAe,0.48960021
mature,4,after,BAe,0.52055474
mature,4,before,BKz,0.10361785
mature,4,after,BKz,-0.19229448
mature,4,before,BKe,0.13496597
mature,4,after,BKe,0.47494677
mature,4,before,BΦZ,-0.020026104
mature,4,after,BΦZ,0.17851777
mature,4,before,BΦE,-0.07933646
mature,4,after,BΦE,0.3124272
mature,4,before,Gz,-0.48868345
mature,4,after,Gz,-0.25022123
mature,4,before,Ge,-0.096683432
mature,4,after,Ge,0.27791019
mature,4,before,∂Az/∂t (finite diff.),-0.056623729
mature,4,after,∂Az/∂t (finite diff.),0.080160126
mature,4,before,∂Ae/∂t (finite diff.),0.44988606
mature,4,after,∂Ae/∂t (finite diff.),0.46766087
mature,4,before,∂Kz/∂t (finite diff.),0.32219071
mature,4,after,∂Kz/∂t (finite diff.),0.53594007
mature,4,before,∂Ke/∂t (finite diff.),0.090597213
mature,4,after,∂Ke/∂t (finite diff.),0.10497125
mature,4,before,RGz,-0.36886729
mature,4,after,RGz,-0.31531254
mature,4,before,RKz,0.013377067
mature,4,after,RKz,0.17431623
mature,4,before,RGe,-0.17218149
mature,4,after,RGe,0.037580771
mature,4,before,RKe,0.068957596
mature,4,after,RKe,0.13793765
mature,5,before,Az,-0.23442676
mature,5,after,Az,-0.48151501
mature,5,before,Ae,0.033127428
mature,5,after,Ae,0.081972032
mature,5,before,Kz,-0.22008932
mature,5,after,Kz,-0.20285006
mature,5,before,Ke,0.059829783
mature,5,after,Ke,0.23986649
mature,5,before,Cz,0.00080464452
mature,5,after,Cz,-0.16037438
mature,5,before,Ca,-0.15875478
mature,5,after,Ca,-0.21815437
mature,5,before,Ck,0.57683199
mature,5,after,Ck,0.452849
mature,5,before,Ce,0.28155163
mature,5,after,Ce,0.20087965
mature,5,before,BAz,-0.079631497
mature,5,after,BAz,-0.45586175
mature,5,before,BAe,0.35728059
mature,5,after,BAe,0.074621997
mature,5,before,BKz,-0.32179545
mature,5,after,BKz,-0.25178789
mature,5,before,BKe,0.66504198
mature,5,after,BKe,0.30980235
mature,5,before,BΦZ,-0.093616547
mature,5,after,BΦZ,0.063751425
mature,5,before,BΦE,0.021243747
mature,5,after,BΦE,0.14157632
mature,5,before,Gz,0.22021772
mature,5,after,Gz,0.30297192
mature,5,before,Ge,0.49116522
mature,5,after,Ge,0.40848681
mature,5,before,∂Az/∂t (finite diff.),0.20244177
mature,5,after,∂Az/∂t (finite diff.),0.35606432
mature,5,before,∂Ae/∂t (finite diff.),0.18118329
mature,5,after,∂Ae/∂t (finite diff.),-0.43126806
mature,5,before,∂Kz/∂t (finite diff.),0.4086052
mature,5,after,∂Kz/∂t (finite diff.),0.097158965
mature,5,before,∂Ke/∂t (finite diff.),0.053164545
mature,5,after,∂Ke/∂t (finite diff.),-0.36333448
mature,5,before,RGz,0.16621114
mature,5,after,RGz,0.47877397
mature,5,before,RKz,0.18755022
mature,5,after,RKz,0.10613519
mature,5,before,RGe,0.11491087
mature,5,after,RGe,0.25779042
mature,5,before,RKe,-0.011297905
mature,5,after,RKe,-0.0023497766
mature,6,before,Az,0.25708113
mature,6,after,Az,0.14208369
mature,6,before,Ae,0.19045824
mature,6,after,Ae,0.29251137
mature,6,before,Kz,0.35083351
mature,6,after,Kz,0.20506419
mature,6,before,Ke,-0.065781365
mature,6,after,Ke,0.098785644
mature,6,before,Cz,0.58173592
mature,6,after,Cz,0.53510284
mature,6,before,Ca,-0.023429477
mature,6,after,Ca,0.040695471
mature,6,before,Ck,-0.033080355
mature,6,after,Ck,-0.014108454
mature,6,before,Ce,0.061015307
mature,6,after,Ce,0.084676078
mature,6,before,BAz,0.18343392
mature,6,after,BAz,0.083575053
mature,6,before,BAe,0.30466708
mature,6,after,BAe,0.36061783
mature,6,before,BKz,-0.081889613
mature,6,after,BKz,-0.14780907
mature,6,before,BKe,0.051998101
mature,6,after,BKe,0.16303933
mature,6,before,BΦZ,0.20201282
mature,6,after,BΦZ,-0.057396696
mature,6,before,BΦE,0.14528637
mature,6,after,BΦE,0.15039156
mature,6,before,Gz,0.59758952
mature,6,after,Gz,0.62284545
mature,6,before,Ge,0.059375262
mature,6,after,Ge,0.015968761
mature,6,before,∂Az/∂t (finite diff.),-0.24008994
mature,6,after,∂Az/∂t (finite diff.),-0.12246541
mature,6,before,∂Ae/∂t (finite diff.),0.029083753
mature,6,after,∂Ae/∂t (finite diff.),0.038096427
mature,6,before,∂Kz/∂t (finite diff.),-0.29278319
mature,6,after,∂Kz/∂t (finite diff.),-0.20997439
mature,6,before,∂Ke/∂t (finite diff.),0.30778019
mature,6,after,∂Ke/∂t (finite diff.),0.3815658
mature,6,before,RGz,0.1063502
mature,6,after,RGz,0.33777807
mature,6,before,RKz,-0.096778912
mature,6,after,RKz,-0.023259979
mature,6,before,RGe,-0.17600869
mature,6,after,RGe,-0.32316359
mature,6,before,RKe,-0.0010920698
mature,6,after,RKe,-0.061845354
mature,7,before,Az,-0.29369506
mature,7,after,Az,-0.43066691
mature,7,before,Ae,0.081040484
mature,7,after,Ae,0.036697829
mature,7,before,Kz,-0.31636958
mature,7,after,Kz,-0.4577557
mature,7,before,Ke,0.081431797
mature,7,after,Ke,0.14693621
mature,7,before,Cz,-0.12200411
mature,7,after,Cz,-0.24138438
mature,7,before,Ca,0.059262698
mature,7,after,Ca,0.00950169
mature,7,before,Ck,-0.26539582
mature,7,after,Ck,-0.11531706
mature,7,before,Ce,-0.14163928
mature,7,after,Ce,-0.12970638
mature,7,before,BAz,-0.26512074
mature,7,after,BAz,-0.32440842
mature,7,before,BAe,0.27889108
mature,7,after,BAe,0.2431528
mature,7,before,BKz,-0.13536011
mature,7,after,BKz,-0.10151828
mature,7,before,BKe,0.011896563
mature,7,after,BKe,0.2201825
mature,7,before,BΦZ,0.12722217
mature,7,after,BΦZ,0.14515298
mature,7,before,BΦE,0.16833153
mature,7,after,BΦE,-0.034611903
mature,7,before,Gz,-0.10267749
mature,7,after,Gz,-0.15823466
mature,7,before,Ge,-0.35596738
mature,7,after,Ge,-0.31957997
mature,7,before,∂Az/∂t (finite diff.),-0.23387234
mature,7,after,∂Az/∂t (finite diff.),-0.20192239
mature,7,before,∂Ae/∂t (finite diff.),0.40485663
mature,7,after,∂Ae/∂t (finite diff.),0.37267132
mature,7,before,∂Kz/∂t (finite diff.),0.037064114
mature,7,after,∂Kz/∂t (finite diff.),0.089461338
mature,7,before,∂Ke/∂t (finite diff.),0.47515076
mature,7,after,∂Ke/∂t (finite diff.),0.37809136
mature,7,before,RGz,0.068635699
mature,7,after,RGz,0.059346213
mature,7,before,RKz,0.2080666
mature,7,after,RKz,0.17122058
mature,7,before,RGe,-0.24080444
mature,7,after,RGe,-0.26416697
mature,7,before,RKe,-0.072961229
mature,7,after,RKe,-0.12650677
mature,8,before,Az,0.20594135
mature,8,after,Az,0.098785847
mature,8,before,Ae,0.28757292
mature,8,after,Ae,-0.063999277
mature,8,before,Kz,0.07625482
mature,8,after,Kz,0.078163397
mature,8,before,Ke,0.40480878
mature,8,after,Ke,-0.13068112
mature,8,before,Cz,-0.040126056
mature,8,after,Cz,-0.20155825
mature,8,before,Ca,0.030324439
mature,8,after,Ca,0.046259979
mature,8,before,Ck,-0.16275196
mature,8,after,Ck,-0.19318237
mature,8,before,Ce,0.047768804
mature,8,after,Ce,0.14142948
mature,8,before,BAz,-0.056762539
mature,8,after,BAz,-0.27981782
mature,8,before,BAe,0.13617131
mature,8,after,BAe,0.0024518334
mature,8,before,BKz,0.19633103
mature,8,after,BKz,0.25615705
mature,8,before,BKe,0.068607702
mature,8,after,BKe,-0.2454774
mature,8,before,BΦZ,-0.26443784
mature,8,after,BΦZ,-0.091160628
mature,8,before,BΦE,-0.31737711
mature,8,after,BΦE,-0.065835439
mature,8,before,Gz,-0.048125688
mature,8,after,Gz,0.066293796
mature,8,before,Ge,-0.071917062
mature,8,after,Ge,0.29747666
mature,8,before,∂Az/∂t (finite diff.),0.40010125
mature,8,after,∂Az/∂t (finite diff.),0.16569843
mature,8,before,∂Ae/∂t (finite diff.),-0.17403311
mature,8,after,∂Ae/∂t (finite diff.),0.26123397
mature,8,before,∂Kz/∂t (finite diff.),0.065263894
mature,8,after,∂Kz/∂t (finite diff.),0.085558538
mature,8,before,∂Ke/∂t (finite diff.),0.26095305
mature,8,after,∂Ke/∂t (finite diff.),0.41334355
mature,8,before,RGz,0.27786288
mature,8,after,RGz,0.33194746
mature,8,before,RKz,-0.065049673
mature,8,after,RKz,-0.079801828
mature,8,before,RGe,-0.1466462
mature,8,after,RGe,0.26564689
mature,8,before,RKe,-0.15416356
mature,8,after,RKe,0.092092746
decay,1,before,Az,0.26366562
decay,1,after,Az,0.30486583
decay,1,before,Ae,0.63334865
decay,1,after,Ae,0.58303323
decay,1,before,Kz,0.3222908
decay,1,after,Kz,0.33669033
decay,1,before,Ke,0.50720762
decay,1,after,Ke,0.46912621
decay,1,before,Cz,0.041919182
decay,1,after,Cz,0.077780011
decay,1,before,Ca,0.89675295
decay,1,after,Ca,0.88528208
decay,1,before,Ck,-0.64605003
decay,1,after,Ck,-0.59314586
decay,1,before,Ce,0.84098294
decay,1,after,Ce,0.77065525
decay,1,before,BAz,0.62270162
decay,1,after,BAz,0.59763948
decay,1,before,BAe,-0.53548757
decay,1,after,BAe,-0.54760804
decay,1,before,BKz,-0.69078009
decay,1,after,BKz,-0.75098898
decay,1,before,BKe,-0.33864055
decay,1,after,BKe,-0.38091523
decay,1,before,BΦZ,0.708242
decay,1,after,BΦZ,0.79757408
decay,1,before,BΦE,0.59070314
decay,1,after,BΦE,-0.81038107
decay,1,before,Gz,-0.11147551
decay,1,after,Gz,-0.11544271
decay,1,before,Ge,0.49898458
decay,1,after,Ge,0.42325419
decay,1,before,∂Az/∂t (finite diff.),0.089938971
decay,1,after,∂Az/∂t (finite diff.),0.1989545
decay,1,before,∂Ae/∂t (finite diff.),-0.12727082
decay,1,after,∂Ae/∂t (finite diff.),-0.14115337
decay,1,before,∂Kz/∂t (finite diff.),0.3395322
decay,1,after,∂Kz/∂t (finite diff.),0.40607117
decay,1,before,∂Ke/∂t (finite diff.),-0.20126042
decay,1,after,∂Ke/∂t (finite diff.),-0.21933458
decay,1,before,RGz,-0.45104833
decay,1,after,RGz,0.12741722
decay,1,before,RKz,0.79364877
decay,1,after,RKz,0.85025045
decay,1,before,RGe,0.81715401
decay,1,after,RGe,0.22747747
decay,1,before,RKe,-0.81996601
decay,1,after,RKe,-0.76500109
decay,2,before,Az,0.4886578
decay,2,after,Az,0.37744299
decay,2,before,Ae,-0.25812987
decay,2,after,Ae,-0.30768506
decay,2,before,Kz,0.30060442
decay,2,after,Kz,0.22235239
decay,2,before,Ke,-0.29300442
decay,2,after,Ke,-0.34468921
decay,2,before,Cz,0.3863188
decay,2,after,Cz,0.26304926
decay,2,before,Ca,-0.090348515
decay,2,after,Ca,-0.17441939
decay,2,before,Ck,-0.25206316
decay,2,after,Ck,-0.2560514
decay,2,before,Ce,-0.30910884
decay,2,after,Ce,-0.42734949
decay,2,before,BAz,0.068149384
decay,2,after,BAz,-0.13004716
decay,2,before,BAe,-0.10499447
decay,2,after,BAe,0.04590853
decay,2,before,BKz,-0.32882832
decay,2,after,BKz,-0.25898698
decay,2,before,BKe,-0.42330836
decay,2,after,BKe,-0.40387599
decay,2,before,BΦZ,0.06821703
decay,2,after,BΦZ,0.32573382
decay,2,before,BΦE,-0.084802674
decay,2,after,BΦE,0.12514025
decay,2,before,Gz,0.040335515
decay,2,after,Gz,0.0066054666
decay,2,before,Ge,-0.41060515
decay,2,after,Ge,-0.56220716
decay,2,before,∂Az/∂t (finite diff.),0.67770342
decay,2,after,∂Az/∂t (finite diff.),0.59200663
decay,2,before,∂Ae/∂t (finite diff.),-0.20973538
decay,2,after,∂Ae/∂t (finite diff.),-0.186317
decay,2,before,∂Kz/∂t (finite diff.),0.35530814
decay,2,after,∂Kz/∂t (finite diff.),0.24910614
decay,2,before,∂Ke/∂t (finite diff.),-0.159964
decay,2,after,∂Ke/∂t (finite diff.),-0.12387403
decay,2,before,RGz,0.52778374
decay,2,after,RGz,0.60376381
decay,2,before,RKz,0.3849148
decay,2,after,RKz,0.31628014
decay,2,before,RGe,-0.21013057
decay,2,after,RGe,-0.45769804
decay,2,before,RKe,0.17791544
decay,2,after,RKe,0.28327812
decay,3,before,Az,0.25899134
decay,3,after,Az,0.61936641
decay,3,before,Ae,-0.034121931
decay,3,after,Ae,0.0069131318
decay,3,before,Kz,-0.065408906
decay,3,after,Kz,0.41407154
decay,3,before,Ke,-0.011460261
decay,3,after,Ke,-0.28151053
decay,3,before,Cz,0.50911774
decay,3,after,Cz,0.60227742
decay,3,before,Ca,0.22080931
decay,3,after,Ca,0.093046685
decay,3,before,Ck,-0.32951688
decay,3,after,Ck,-0.01057146
decay,3,before,Ce,-0.12708345
decay,3,after,Ce,0.0093940877
decay,3,before,BAz,0.48116179
decay,3,after,BAz,0.59439477
decay,3,before,BAe,-0.38418661
decay,3,after,BAe,0.0027873752
decay,3,before,BKz,0.21447129
decay,3,after,BKz,0.089704107
decay,3,before,BKe,-0.23596856
decay,3,after,BKe,0.035219444
decay,3,before,BΦZ,-0.44668569
decay,3,after,BΦZ,-0.13980349
decay,3,before,BΦE,-0.54268865
decay,3,after,BΦE,0.13220858
decay,3,before,Gz,0.057662733
decay,3,after,Gz,0.094878584
decay,3,before,Ge,-0.14097735
decay,3,after,Ge,0.064255134
decay,3,before,∂Az/∂t (finite diff.),-0.14857248
decay,3,after,∂Az/∂t (finite diff.),-0.059064322
decay,3,before,∂Ae/∂t (finite diff.),0.50769583
decay,3,after,∂Ae/∂t (finite diff.),0.38102209
decay,3,before,∂Kz/∂t (finite diff.),-0.14217374
decay,3,after,∂Kz/∂t (finite diff.),-0.02225553
decay,3,before,∂Ke/∂t (finite diff.),0.55061803
decay,3,after,∂Ke/∂t (finite diff.),0.48226854
decay,3,before,RGz,-0.26469618
decay,3,after,RGz,-0.31454459
decay,3,before,RKz,-0.1642961
decay,3,after,RKz,-0.13421827
decay,3,before,RGe,0.26592033
decay,3,after,RGe,0.021798352
decay,3,before,RKe,0.046067002
decay,3,after,RKe,0.10963256
decay,4,before,Az,0.56383891
decay,4,after,Az,0.27456223
decay,4,before,Ae,0.085947091
decay,4,after,Ae,0.13006649
decay,4,before,Kz,0.61334698
decay,4,after,Kz,0.49034754
decay,4,before,Ke,-0.27429225
decay,4,after,Ke,-0.13539926
decay,4,before,Cz,0.059302719
decay,4,after,Cz,-0.29467785
decay,4,before,Ca,-0.066982731
decay,4,after,Ca,-0.11363795
decay,4,before,Ck,0.46352607
decay,4,after,Ck,0.63895748
decay,4,before,Ce,0.21077626
decay,4,after,Ce,0.252069
decay,4,before,BAz,0.31392203
decay,4,after,BAz,-0.022501888
decay,4,before,BAe,0.40262466
decay,4,after,BAe,0.55668641
decay,4,before,BKz,-0.014291871
decay,4,after,BKz,-0.16470166
decay,4,before,BKe,0.53538611
decay,4,after,BKe,0.54964788
decay,4,before,BΦZ,-0.11949557
decay,4,after,BΦZ,0.17712804
decay,4,before,BΦE,-0.17340689
decay,4,after,BΦE,0.18194502
decay,4,before,Gz,-0.12099223
decay,4,after,Gz,-0.18853842
decay,4,before,Ge,0.32476437
decay,4,after,Ge,0.31167527
decay,4,before,∂Az/∂t (finite diff.),0.1411766
decay,4,after,∂Az/∂t (finite diff.),0.22408989
decay,4,before,∂Ae/∂t (finite diff.),0.11978977
decay,4,after,∂Ae/∂t (finite diff.),-0.19891802
decay,4,before,∂Kz/∂t (finite diff.),0.27776788
decay,4,after,∂Kz/∂t (finite diff.),0.35702365
decay,4,before,∂Ke/∂t (finite diff.),0.072636742
decay,4,after,∂Ke/∂t (finite diff.),-0.29741732
decay,4,before,RGz,-0.28004826
decay,4,after,RGz,-0.15539957
decay,4,before,RKz,-0.03788487
decay,4,after,RKz,0.10335924
decay,4,before,RGe,-0.087591912
decay,4,after,RGe,-0.28025441
decay,4,before,RKe,-0.023647407
decay,4,after,RKe,-0.021445683
decay,5,before,Az,-0.18505686
decay,5,after,Az,-0.016502983
decay,5,before,Ae,0.10193882
decay,5,after,Ae,0.43151817
decay,5,before,Kz,-0.15764151
decay,5,after,Kz,0.10954775
decay,5,before,Ke,0.095235905
decay,5,after,Ke,0.31679373
decay,5,before,Cz,0.56703375
decay,5,after,Cz,0.30020124
decay,5,before,Ca,-0.10100979
decay,5,after,Ca,0.032829955
decay,5,before,Ck,0.10942671
decay,5,after,Ck,-0.055872977
decay,5,before,Ce,0.11754048
decay,5,after,Ce,0.1616093
decay,5,before,BAz,0.049507923
decay,5,after,BAz,-0.1542147
decay,5,before,BAe,0.16476543
decay,5,after,BAe,0.33741887
decay,5,before,BKz,-0.18045108
decay,5,after,BKz,-0.02731864
decay,5,before,BKe,0.18148907
decay,5,after,BKe,-0.020686469
decay,5,before,BΦZ,0.049569987
decay,5,after,BΦZ,-0.14086064
decay,5,before,BΦE,0.045567986
decay,5,after,BΦE,0.10492644
decay,5,before,Gz,0.8307437
decay,5,after,Gz,0.58079945
decay,5,before,Ge,0.34953129
decay,5,after,Ge,0.16743827
decay,5,before,∂Az/∂t (finite diff.),0.029353367
decay,5,after,∂Az/∂t (finite diff.),-0.081452181
decay,5,before,∂Ae/∂t (finite diff.),-0.037167833
decay,5,after,∂Ae/∂t (finite diff.),-0.220605
decay,5,before,∂Kz/∂t (finite diff.),-0.015023662
decay,5,after,∂Kz/∂t (finite diff.),-0.31608044
decay,5,before,∂Ke/∂t (finite diff.),0.20172302
decay,5,after,∂Ke/∂t (finite diff.),0.14343431
decay,5,before,RGz,0.31434774
decay,5,after,RGz,0.42404511
decay,5,before,RKz,0.04593909
decay,5,after,RKz,-0.092364312
decay,5,before,RGe,-0.0066747441
decay,5,after,RGe,-0.38258628
decay,5,before,RKe,-0.030343144
decay,5,after,RKe,-0.073661923
decay,6,before,Az,-0.27800011
decay,6,after,Az,-0.012920657
decay,6,before,Ae,0.015626936
